id,text,label
521,"Compris ! Ça a l'air délicieux... papa a envie de te manger toute la nuit !",0
522,"Bien sûr, je ne suis pas si ba dao ok... 13h lor... Pourquoi tu ne demandes jamais où on va ah... J'ai dit que tu demanderais vendredi mais il a dit que tu demanderais aujourd'hui...",0
523,"OK, j'arrive, je dois changer ma commande pour un demi-huitième.",0
524,"Exactement. Bref, jusqu'où ? Jide est-elle là pour étudier ou juste pour lui rendre visite ?",0
525,"Je ne sais pas si tu me le demandes.",0
526,"Alerte par courriel De : Jeri Stewart Taille : 2 Ko Objet : Médicaments sur ordonnance à bas prix Pour écouter le courriel, appelez le 123",1
527,"Non, il ne l'a pas fait. Le printemps arrive tôt, super !",0
528,"Haha, tu ne te sentiras pas mal quand j'utiliserai son argent pour t'emmener dîner au restaurant =D",0
529,"Même si tu n'as pas d'ennuis en essayant de le convaincre, dis-le-lui une ou deux fois et ignore ses messages, ne les lis pas et ne réponds pas.",0
530,"Je pars ce soir pour le Qatar à la recherche d'une opportunité. Tout est allé très vite. S'il vous plaît, priez pour moi. Rakhesh",0
531,"Alors pourquoi personne ne me parle ?",0
532,"Merci de veiller sur moi. J'apprécie vraiment.",0
533,"Bonjour. Offre de fidélité : Le NOUVEAU Nokia 6650 à partir de seulement 10 £ chez TXTAUCTION ! Envoyez START par SMS au 81151 et obtenez le vôtre dès maintenant ! 4T&Ctxt TC 150p/MTmsg",1
534,"J'aimerais être avec toi maintenant !",0
535,"Haha, tu as peut-être raison… Tu me connais bien. C'est agréable de se sentir apprécié. Tu ferais mieux d'en trouver une, sinon toutes les filles du groupe seront déjà prises.",0
536,"Oui, je serai là. Content que tu aies pu venir.",0
537,"Bon courage :) tout le monde le fera pour peu de temps. Pensez aux beaux jours à venir :",0
538,"Je viens de me lever. Je dois sortir de la chambre très bientôt… Je n'avais pas reculé les horloges jusqu'à 8 heures. J'ai crié à tout le monde de se lever et je me suis rendu compte qu'il était 7 heures. Zut ! Encore une heure au lit.",0
539,"D'accord. Il y a peut-être une salle de sport gratuite dans les environs.",0
540,"Les hommes préfèrent les femmes plus petites. Levez les yeux vers lui.",0
541,"Je ne sais pas, il a juste dit d'aller au Lido. À la même heure, 9h30.",0
542,"Je te promets de bien prendre soin de toi, princesse. Je dois y aller. Envoie-moi des photos dès que tu as un moment. À plus tard !",0
543,"Vous êtes abonné au meilleur service de contenu mobile du Royaume-Uni pour 3 £ par période de 10 jours jusqu'à ce que vous envoyiez STOP au 82324. Assistance téléphonique : 08706091795",1
544,"Y a-t-il une raison pour laquelle nous n'avons pas parlé cette année ? En tout cas, passe une excellente semaine et bonne chance pour ton examen.",0
545,"D'ici lundi prochain. Donne-moi tous les détails.",0
546,"Vous vous rendez compte que dans une quarantaine d'années, on aura des milliers de vieilles dames tatouées qui se baladeront ?",1
547,"Vous avez une annonce importante du service client de PREMIER.",1
548,"Arrête de me faire la maligne, petit des cavernes",0
549,"Quand es-tu arrivé à la bibliothèque",0
550,"Vraiment désolé·e, je ne reconnais pas ce numéro et je suis un peu perdu·e :) Qui êtes-vous, s'il vous plaît ?!",0
551,"Alors pourquoi tu n'as pas crié ?",0
552,"Je ne vois personne qui aurait de la chambre libre, comme ça, de but en blanc.",0
553,"La foi rend les choses possibles, l'espoir les fait fonctionner, l'amour les embellit. Que vous ayez ces trois qualités en ce Noël ! Joyeux Noël !",0
554,"Vous auriez dû prendre rendez-vous",0
555,"Appelle-moi quand tu/Carlos seras là, le vibreur de mon téléphone déconne et je risque de ne pas entendre les SMS.",0
556,"Paris romantique. 2 nuits, 2 vols à partir de 79 £. Réservez maintenant pour l'année prochaine. Appelez le 08704439680. Conditions générales applicables.",1
557,"Nous sommes chez mamie. Oh là là, tu es encore malade ? Je me sentais mal ce matin, mais je crois que c'est juste la gueule de bois ! On remet ça pour une nuit de plus. On part samedi.",0
558,"Urgent ! Une prime garantie de 500 £ est encore à réclamer ! Appelez le 09066368327 DÈS MAINTENANT. Date limite : 04/09/02. Code de réclamation : M39M51. 1,50 £/mois. Plus d'informations depuis le 09066368327. Boîte postale : 734LS27YF.",1
559,"Rien de spécial, on pensait juste que tu demanderais parce que tu es ba gua... Mais on est allés à Mt Faber hier... On est déjà sortis hier, donc on ne sort pas aujourd'hui... Appelle-moi juste...",0
560,"Je vous souhaite, ainsi qu'à votre famille, un joyeux Noël et une bonne année par avance.",0
561,"UR vous offre un séjour en ville et vous pourriez GAGNER 200 £ de shopping d'été chaque semaine. Envoyez STORE par SMS au 88039. SkilGme. Conditions générales : 087147403231. Gagnez ! Âge : 16 ans et plus. Abonnement : 1,50 £ par semaine.",1
562,"Je n'y vais pas, j'ai quelque chose de prévu, à moins qu'ils ne se retrouvent pour dîner... Haha, je me demande bien qui ira cette fois-ci...",0
563,"Désolé, je rappellerai plus tard.",0
564,"Je ne peux pas répondre au téléphone pour le moment. Veuillez m'envoyer un message.",0
565,"Haha, je sais ! Ils en font tout un plat. Les écoles sont déjà fermées pour demain. Apparemment, on ne peut pas conduire avec les 2,5 cm de neige qu'on était censés avoir.",0
566,"Je n'avance à rien avec cette foutue recherche d'emploi !",0
567,"Haha ! T'es bourré ! Je suis juste en train de me coiffer. Ouais, je suis encore debout ce soir. C'est quoi le programme ?",0
568,"Je m'en fiche, viens ici ! Tu ne t'en sortiras pas deux fois de suite comme ça.",0
569,"J'arrive dans quelques minutes. Vous avez de la place ?",0
570,"Je dors... et je surfe",0
571,"Merci d'avoir ramassé les déchets.",0
572,"Pourquoi ne pas dire à ton ami que tu n'es pas sûr de vouloir vivre avec lui parce qu'il fume trop, et ensuite passer des heures à le supplier de venir fumer ?",0
573,"« Salut, c'est Kate. J'ai adoré te voir ce soir et je t'appellerai demain. J'ai chanté et un monsieur m'a donné sa carte ! xxx »",0
574,"Bonne année mon cher frère. Tu me manques énormément. Je viens de récupérer ton numéro et j'ai décidé de t'envoyer ce message pour te souhaiter tout le bonheur du monde. Abiola",0
575,"Cela signifie ouvrir la porte",0
576,"Que pensez-vous de moi ? 1. Trop 2. Jada 3. Kusruthi 4. Adorable 5. Silencieuse 6. Personnalité spéciale 7. Immature 8. Élégante 9. Simple. Merci de répondre.",0
577,"Hmmm… Je croyais qu’on avait dit 2 heures, esclave, pas 3… Tu es en retard… Comment dois-je te punir ?",0
578,"Beerage ?",0
579,"PREMIER a un message important à vous transmettre concernant son service client. Appelez gratuitement le 0800 542 0578 dès maintenant !",1
580,"Je ne crois pas. Il s'éteint de façon aléatoire dans les 5 minutes suivant l'allumage.",0
581,"Elle devait y être, mais elle n'a pas pu venir. Elle est toujours en ville, cependant.",0
582,"Il le fait tout seul. La plupart du temps, il corrige mon orthographe. Mais parfois, il prend un mot complètement différent. Allez comprendre !",0
583,"Vous rêvez d'une vie épanouie avec le partenaire idéal ? Envoyez simplement NOM et ÂGE par SMS pour rejoindre notre communauté. (100 p/SMS)",1
584,"5 sonneries polyphoniques gratuites : appelez le 087018728737 (tarif national). Recevez une sonnerie polyphonique chaque semaine : envoyez SUBPOLY par SMS au 81618 (3 £ par sonnerie). Désabonnement : 08718727870.",1
585,"Bonjour, passe une bonne journée",0
586,"J'espère que tu as apprécié ton match d'hier. Désolée de ne pas avoir donné de nouvelles plus tôt, mais sache que je pense bien à toi. Passe une excellente semaine. Abiola",0
587,"Bonne chance pour ta conduite demain :-)",0
588,"Y?WHERE OF DOGBREATH? ON DIRAIT JUSTE JAN C C'EST AL!!!!!!!!!!!",0
589,"Oh mon Dieu, j'ai envie de crier ! Je me suis pesée et j'ai encore perdu du poids ! Youpi !",0
590,"En général, il n'y en a pas. C'est un nom indénombrable (u dans le dictionnaire). Des travaux de recherche ?",0
591,"Ça me déprime vraiment de rester là.",0
592,"Client Orange, profitez dès maintenant d'une mise à niveau gratuite vers un téléphone avec appareil photo en récompense de votre fidélité. Appelez le 0207 153 9996. Offre valable jusqu'au 14 mars. Voir conditions générales. Possibilité de désabonnement.",1
593,"\"Petit garçon, où es-tu ? Moi et tous tes amis sommes au Kingshead. Viens si tu peux. Bisous, Nic.\"",0
594,"Ok, je t'envoie un message avant de quitter ma maison.",0
595,"Donnez-moi quelques-unes\" il y a ☐ minutes",0
596,"Dernière chance ! Profitez dès aujourd'hui de 150 £ de bons de réduction ! Envoyez SHOP par SMS au 85023 ! SavaMob, offres mobiles ! Conditions générales : SavaMob, POBOX84, M263UZ. Abonnement de 3,00 £. 16 ans et plus.",1
597,"Le rendez-vous est à [HEURE] du matin. Ce n'est pas ma faute si tu n'écoutes pas. Je te l'ai dit deux fois.",0
598,"GRATUIT la première semaine ! La sonnerie Nokia numéro 1 pour votre mobile chaque semaine. Envoyez simplement NOKIA par SMS au 8077. À vos SMS ! Parlez-en à vos amis. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/sonnerie",1
599,"Vous avez gagné un prix garanti de 200 £ ou même 1 000 £ en espèces ! Pour réclamer votre prix, appelez gratuitement le 08000407165 (18 ans et plus) ou envoyez un SMS au 88222 PHP. RG21 4JX",1
600,"OK, je serai là avant 16h.",0
601,"J'ai téléchargé 3D, c'est très important",0
602,"Bien sûr, mais assure-toi qu'il sache qu'on ne fume pas encore.",0
603,"Bouh ! Tu travailles tout le temps. Démissionne, tout simplement.",0
604,"Je prends une demi-journée de congé car je ne me sens pas bien.",0
605,"Pff, j'ai pas envie de sortir du lit. Il fait tellement chaud.",0
606,"S:)s.nerveux <#> :)",0
607,"Il y a donc une bague fournie avec les costumes des garçons. Elle est là pour qu'ils puissent l'offrir à leurs futures épouses. (Petit indice)",0
608,"Félicitations ! Vous avez gagné soit 500 £ de bons d'achat CD, soit une participation gratuite à notre tirage au sort hebdomadaire de 100 £. Envoyez MUSIC par SMS au 87066. Conditions générales : www.Ldew.com/1win150ppmx3age16",1
609,"Je peux emprunter ton sac, d'accord ?",0
610,"Votre enchère a été surenchérie par simonwatson5120 sur le lecteur DVD Shinco. Pour enchérir à nouveau, rendez-vous sur sms.ac/smsrewards. Pour désactiver les notifications d'enchères, répondez « END OUT ».",1
611,"Où est mon petit chéri ? Tu me manques… Que s’est-il passé ?",0
612,"Il en a plein d'occasion, chérie, mais le modèle ne t'aide pas. Tu dois lui apporter et il trouvera ce qu'il te faut.",0
613,"Vous amenez Galileo ou Dobby ?",0
614,"Alors pourquoi ne répondez-vous pas ?",0
615,"\"MA CHÉRIE ! TU AIMES TON TRAVAIL ? TU AVAIS L'AIR DE BIEN T'EN SORTIR, MA CHÉRIE ! J'ESPÈRE QUE TU VAS BIEN ? PRENDS SOIN DE TOI ET JE TE PARLERAI BIENTÔT. BEAUCOUP DE BISOUS XXXX.\"",0
616,"Bonjour mon rayon de soleil ! Comment va mon petit chéri ? Il me désire déjà ? Il a envie de me faire l'amour ? *boit une gorgée de cappuccino* Tu me manques, mon amour *baiser taquin*",0
617,"Je suis en déplacement, donc je ne peux pas envoyer de SMS.",0
618,"SMSSERVICES. Pour bénéficier de votre crédit SMS inclus, rendez-vous sur www.comuk.net, identifiant : 3qxj9, puis désabonnez-vous avec STOP (sans frais supplémentaires). Assistance : 08702840625. COMUK. 220-CM2 9AE",1
619,"25p 4 alfie Moon's Children in need song on ur mob. Parlez-en à vos potes. Envoyez Tone charity par SMS au 8007 pour les Nokia ou Poly charity pour les Poly : zed 08701417012 profit 2 charity.",1
620,"Bonne soirée ! À plus tard",0
621,"Hmm... Des bribes et des bouts, lol... *soupir*...",0
622,"Hahaha... Réfléchis un peu, ma chère.",0
623,"Salut. Tu as reçu du courrier ?",0
624,"Désolé, le feu est passé au vert, je voulais dire qu'un autre ami voulait quelque chose, mais il n'est peut-être pas disponible.",0
625,"Merci pour hier, monsieur. Vous avez été formidable. J'espère que vous avez apprécié l'enterrement. MojiBiola",0
626,"Vous avez un admirateur secret. Révélez qui vous trouve si spécial(e). Appelez le 09065174042. Pour vous désinscrire, répondez REVEAL STOP. 1,50 par message reçu. Service client : 07821230901",1
627,"Salut mon pote, c'est RV. Tu as passé de bonnes vacances ? Je voulais juste te dire bonjour, ça fait une éternité que je ne t'ai rien écrit. J'ai commencé à conduire, alors je fais attention où je mets les pieds ! RVx",0
628,"Cher titulaire de bon d'achat, pour profiter de l'offre de cette semaine, rendez-vous sur votre ordinateur à l'adresse http://www.e-tlp.co.uk/expressoffer. Conditions générales applicables. Pour ne plus recevoir de SMS, envoyez STOP au 80062.",1
629,"Merci beaucoup. Quand on a discuté sur Skype avec KZ et Sura, on n'a pas eu le plaisir de te voir. J'espère que tu vas bien. On t'a donné un ultimatum ! On attend Aburo avec impatience. Profite bien ! Voici le message que je t'ai envoyé il y a quelques jours.",0
630,"Le résultat sera certainement au rendez-vous :)",0
631,"Bonjour ma chère… Passe une excellente journée, pleine de succès.",0
632,"Vous souhaitez bénéficier de 750 minutes d'appels vers tous les réseaux, 150 SMS et un NOUVEAU téléphone vidéo pour seulement 5 £ par semaine ? Appelez le 08002888812 ou répondez à ce message pour une livraison demain.",1
633,"Monsieur, j'ai eu du retard dans le paiement de mon loyer ces derniers mois et j'ai dû payer des frais de retard. J'ai pensé qu'il serait indélicat de ma part de me plaindre d'un service que vous fournissez à grands frais, et c'est pourquoi je n'ai rien dit. Cependant, je suis en période de récession et je ne pourrai pas payer ces frais ce mois-ci, d'où ma demande bien avant la fin du mois. Pourriez-vous m'aider, s'il vous plaît ? Merci.",0
634,"Nous avons tenté de vous contacter concernant notre offre de location de caméscope New Video Phone 750 à moitié prix, valable sur tous les réseaux. Appelez le 08000930705 ou répondez à ce message pour une livraison mercredi.",1
635,"Dernière chance de réclamer vos bons de réduction d'une valeur de 150 £ ! Envoyez OUI par SMS au 85023 dès maintenant ! Offre SavaMob : conditions générales disponibles au 08717898035. Abonnement de 3 £. 16 ans et plus. Supprimez X ou STOP.",1
636,"Je t'aime tellement, tu ne peux pas imaginer à quel point tu es important(e) pour moi. Je t'appelle demain. Je t'aime xxx",0
637,"Veuillez m'envoyer un courriel détaillé indiquant qui je dois payer, quand et combien.",0
638,"La mère de notre Prashanthettan est décédée la nuit dernière. Prions pour elle et sa famille.",0
639,"Urgent ! Appelez le 09066350750 depuis votre téléphone fixe. Un séjour gratuit de 4 étoiles à Ibiza ou 10 000 ₦ en espèces vous attendent. Veuillez retirer votre chèque-cadeau timbré à votre adresse. Conditions générales : PO BOX 434 SK3 8WP. 150 ppm. 18+",1
640,"Ok :) Quand pars-tu ?",0
641,"Pendant ce temps, dans la suite miteuse : Xavier a daigné nous prévenir quelques secondes à l'avance que Samantha arrivait et qu'il jouait de la guitare de Jay pour l'impressionner, ou un truc du genre. Au fait, je crois que Doug ne se rend pas compte que je n'habite plus ici.",0
642,"Mon estomac a tellement souffert que je n'arrive plus à manger. Il faut absolument que je perde du poids.",0
643,"Je suis au bureau :) Qu'est-ce qui se passe ? Envoie-moi un message maintenant. Je t'appellerai pendant ma pause :)",0
644,"Ouais, y a à peine assez de place pour nous deux, X a beaucoup trop de chaussures. Désolé mec, à plus tard",0
645,"Offre du jour ! Recevez 150 £ de bons de réduction ! Envoyez OUI par SMS au 85023 ! SavaMob, offres réservées aux membres sur mobile ! Conditions générales : 08717898035. Abonnement : 3 £. 16 ans. Se désabonner : répondez X",1
646,"Tu es déjà arrivé à Orchard ? Tu veux d'abord acheter des billets ?",0
647,"Je suis bien réelle, chérie ! Je veux révéler la tigresse qui est en toi...",0
648,"Non, si vous exécutez ça, cela active la version complète.",0
649,"\"AH PAUVRE BÉBÉ ! J'ESPÈRE QUE TU VAS MIEUX ! C'EST SÛR QUE C'EST UNE SURDOSE DE TRAVAIL. HÉ, FAIS ATTENTION À TOI ! PLEIN D'AMOUR, JEN XXX.\"",0
650,"Arrêtez vos histoires. Je lui ai dit que je l'avais renvoyé et il me dit que je ne devrais pas le recommander.",0
651,"Discutez de manière sexy ! Faites-vous de nouveaux amis ou trouvez l’amour grâce au service de rencontres par SMS le plus discret au monde. Envoyez simplement VIP au 83110 et découvrez qui vous pourriez rencontrer.",1
652,"Tu vas emmener ta chérie en sortie ?",0
653,"Salut Ana, j'arrive demain matin. Je serai à Sathy, puis nous irons au bureau RTO. Réponds-moi une fois rentrée.",0
654,"Des cuillères, alors c'est bon ?",0
655,"A-t-il vraiment dit que quelqu'un s'appelait Tampa ?",0
656,"Je suis au travail. Je l'aurai dans quelques minutes.",0
657,"Ton frère est un génie",0
658,"Désolé(e), je vous enverrai un SMS dès que je pourrai joindre mes contacts, peut-être dans une heure ou deux.",0
659,"As-tu trouvé à quelle heure passe le bus ? J'ai besoin de régler quelques trucs.",0
660,"Mec, j'ai vu plein de Corvettes ces derniers temps.",0
661,"Félicitations ! Vous avez gagné soit un an de CD Virgin Records, soit un cadeau mystère ! GARANTI ! Appelez le 09061104283. Conditions générales : www.smsco.net. 1,50 £/mois (environ 3 minutes).",1
662,"Pareil pour moi, mais je considère les murs, les bunkers et tout ça comme importants simplement parce que je ne joue jamais en mode paisible. Mais j'imagine que chez toi, le niveau est suffisamment élevé pour que ça n'ait pas d'importance.",0
663,"PRIVÉ ! Votre relevé de compte 2003 pour 07808 XXXXXX indique 800 points SIM non utilisés. Appelez le 08719899217. Code d'identification : 41685. Expire le 07/11/04.",1
664,"Bonjour. Nous recherchons des personnes élégantes pour tester nos produits Champagne. Seriez-vous intéressé(e) ? J’ai besoin de votre adresse et date de naissance au plus vite. Merci.",1
665,"Que désirez-vous pour Noël ? Que diriez-vous de 100 SMS gratuits et d’un nouveau visiophone avec un abonnement à moitié prix ? Appelez gratuitement le 0800 0721072 pour en savoir plus !",1
666,"Eh bien, je suis officiellement dans une impasse philosophique, alors si vous voulez m'appeler, je suis chez moi, prêt à être sauvé !",0
667,"Ça se passe bien... pas de problème... mais il me faut encore un peu d'expérience pour comprendre les attentes des clients américains...",0
668,"Je t'enverrai un texto quand j'aurai déposé x",0
669,"Pff, quelle longue journée ! Je suis épuisée. J'ai juste envie de me blottir et de faire une sieste.",0
670,"Parlez-vous à vous-même au moins une fois par jour...!!! Sinon, vous risquez de perdre votre meilleur ami au monde...!!! -Shakespeare- SHESIL <#>",0
671,"Faites du shopping jusqu'à épuisement ! Tentez votre chance ! Gagnez 10 000 £, 5 000 £, 500 £ en espèces ou un bon de voyage de 100 £. Appelez dès maintenant le 09064011000. NTT, BP CR01327BT. Ligne fixe : 150 ppm. Tarifs mobiles variables.",1
672,"Tu es à Castor ? Tu dois voir quelque chose",0
673,"Quiz Sunshine de la semaine ! Gagnez un lecteur DVD Sony haut de gamme si vous savez dans quel pays Liverpool a joué en milieu de semaine ? Envoyez votre réponse par SMS au 82277. 1,50 £ SP : Tyrone",1
674,"Vous avez un admirateur secret qui cherche à vous contacter. Découvrez qui il/elle pense que vous êtes si spécial(e) ! Appelez le 09058094565.",1
675,"Vous avez un admirateur secret qui cherche à vous contacter. Découvrez qui il/elle pense que vous êtes si spécial(e) ! Appelez le 09065171142 ou envoyez un SMS au 08.",1
676,"Rappel : Vous n’avez pas encore téléchargé le contenu que vous avez déjà payé. Rendez-vous sur http://doit.mymoby.tv/ pour le récupérer.",1
677,"Tu vois, je savais bien qu'en te laissant sortir plusieurs fois, tu finirais par vouloir toujours sécher le couvre-feu. Je pouvais te laisser rester jusqu'à une heure, mais un film de minuit ne sort pas avant deux heures. Tu dois rentrer. Tu dois dormir et, surtout, tu dois réviser ton entraînement auditif.",0
678,"J'adore donner des massages. J'utilise beaucoup d'huile pour bébé... Quelle est votre position préférée ?",0
679,"Mec, on devrait y retourner.",0
680,"Yoyyooo, tu sais comment modifier les permissions d'un lecteur sur Mac ? Ma clé USB.",0
681,"Gibbs invendu. Mike Hussey",0
682,"J'aimerais parler, mais je n'y arrive pas. Je ne sais pas pourquoi.",0
683,"Tu as coupé trop court. Tu n'aimes pas ça ? Elle a échoué. Elle est vraiment triste.",0
684,"Espèce de faglord incroyable",0
685,"L'épouse. Comment connaissait-elle l'heure exacte du meurtre ?",0
686,"Pourquoi posez-vous cette question, princesse ?",0
687,"Je suis une grande princesse ! Que pensez-vous de moi ? :)",0
688,"Fou. Coupeur. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. c'est-à-dire toi",0
689,"C'est bon, je sais que tu es occupée, mais je m'ennuie vraiment trop, alors je t'ai envoyé un message. Je ne sais pas non plus quelle couleur elle a choisie pour moi.",0
690,"Il n'a pas cours tôt demain et ne devrait donc pas essayer de fumer à <#>",0
691,"Superbe réflexion : « Sois reconnaissant de ne pas avoir tout ce que tu désires. Cela signifie que tu as encore la possibilité d'être plus heureux demain qu'aujourd'hui. » :-)",0
692,"J'espère que vous passez une bonne semaine. Je voulais juste prendre de vos nouvelles.",0
693,"J'ai l'habitude. J'espère juste que mes agents ne vont pas me laisser tomber, vu que je n'ai décroché que quelques contrats cette année. Ce truc de moi à Boston et eux à New York, c'était un test.",0
694,"Jeudi soir ? Oui, bien sûr, on s'arrangera à ce moment-là.",0
695,"Votre sonnerie gratuite vous attend. Envoyez simplement le mot de passe « MIX » par SMS au 85069 pour la récupérer. Recevez Usher et Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",1
696,"Sans doute des soucis d'argent. Les échéances arrivent et j'ai plusieurs factures impayées pour du travail effectué il y a deux ou trois mois.",0
697,"Comment est-il possible de vous enseigner ? Et où ?",0
698,"Je me demande si la batterie de ton téléphone est déchargée ? Je devais te dire que je t'aime, chérie",0
699,"Il y a une odeur agréable dans ce bus et ce n'est pas du tabac...",0
700,"On commence tous à s'inquiéter, Derek et Taylor ont déjà envisagé le pire.",0
701,"Salut Charles, quoi de neuf ? Désolé pour la réponse tardive.",0
702,"Retrouvez toutes les dernières nouveautés de Stereophonics, Marley, Dizzee Racal, Libertines et The Strokes ! Gagnez des jeux Nookii avec Flirt ! Cliquez sur le signet TheMob WAP ou envoyez WAP par SMS au 82468.",1
703,"Je lui donnerai dès que je l'aurai. De plus, elle a dit qu'elle te saluerait à chaque fois qu'on se parlerait.",0
704,"Les Oreo au fudge blanc sont disponibles en magasin.",0
705,"Offre spéciale de janvier ! Discussions gays torrides à prix réduit ! Appelez le 08709222922. Tarif national : de 1,5 p/min (tarif réduit) à 7,8 p/min (tarif heures de pointe) ! Pour ne plus recevoir de SMS, appelez le 08712460324 (10 p/min).",1
706,"Mon amour ! Pourquoi as-tu mis autant de temps à partir pour Zaher ? J'ai reçu tes messages et j'étais heureuse de les voir, mais triste de ton départ. Tu me manques.",0
707,"Je suis désolé que cela vous ait blessé.",0
708,"Impossible. J'ai la nausée. Je suis furieuse. Je n'ai pas mangé de sucreries de toute la semaine parce que j'avais prévu de me faire plaisir aujourd'hui. J'étais au régime toute la semaine. Et maintenant, je n'ai pas faim :/",0
709,"D'accord, mais pas trop tôt. Je suis encore en réunion de projet.",0
710,"Appelle-moi da, j'attends ton appel.",0
711,"Je pourrais demander à Carlos si on pourrait en avoir plus si quelqu'un d'autre pouvait contribuer.",0
712,"J'allais justement vous envoyer un rappel aujourd'hui. Passez un excellent week-end.",0
713,"Quand les gens voient mes messages, ils pensent que je suis accro aux SMS… Ils se trompent, car ils ne savent pas que je suis accro à mes adorables amis ! BSLVYL",0
714,"Hé, tu leur as donné ta photo quand tu t'es inscrit pour le permis, c'est ça ? On se retrouve demain à YCK ?",0
715,"Ne lui parle plus jamais, d'accord ? C'est ma parole.",0
716,"Quand tu voudras le voir alors",0
717,"Je suis en route pour l'école. Pourriez-vous m'envoyer le numéro d'Ashley, s'il vous plaît ?",0
718,"Tout ira bien. J'ai Avalar maintenant. À plus tard",0
719,"Elle a dû assister à deux autres séances aujourd'hui... mais elle n'est toujours pas rentrée chez elle...",0
720,"En fait, j'ai supprimé mon ancien site web… maintenant je blogue sur magicalsongs.blogspot.com",0
721,"OK, attends chikku..il enverra après <#> minutes",0
722,"Mais je suis au régime. Et j'ai mangé une part de pizza de trop hier. Pfff, je suis TOUJOURS au régime.",0
723,"K:) Je vais donner les détails de mon compte KVB :)",0
724,"Ah, ils doivent tous venir, hein ?",0
725,"De l'argent !!! Vous avez gagné ! Pour réclamer votre prix, envoyez « argent » par SMS au 2 88600. Plus d'un million de livres sterling à gagner ! (ppt150 x 3 + tarif SMS normal) box403 w1t1jy",1
726,"Je suis vraiment désolée de ne pas pouvoir être là vendredi. J'espère que tu trouveras une solution de rechange. J'espère que ton semestre se passe bien :-)",0
727,"Félicitations ore mo owo re wa. Profites-en bien et je te souhaite de nombreux moments de bonheur, où que tu ailles.",0
728,"Alors, tu as déjà les épaules de Samus ?",0
729,"À quelle heure pensez-vous l'avoir ? J'ai besoin de savoir quand je dois être près du campus.",0
730,"Cher Matthew, veuillez appeler le 09063440451 depuis un téléphone fixe. Votre séjour gratuit dans un hôtel 4*Lux à Tenerife ou 1 000 £ en espèces vous attendent. ppm150 SAE Conditions générales Box334 SK38XH.",1
731,"Alors ne porte pas de jeans...",0
732,"Depuis quand, de quel côté, avez-vous de la fièvre, des vomissements ?",0
733,"K:)k.Tu es à l'université ?",0
734,"Urgent ! Appelez le 09061749602 depuis un téléphone fixe. Votre séjour gratuit dans un hôtel 4* à Tenerife ou 10 000 £ en espèces vous attendent. Veuillez joindre une enveloppe timbrée à votre adresse. Conditions générales : BOX 528 HP20 1YF 150 ppm 18+",1
735,"Ça va mieux. J'ai rattrapé le vendredi et je me suis goinfré hier. Maintenant, je me sens un peu patraque. Mais au moins, ce n'est pas une douleur lancinante.",0
736,"Non, on vend tout pour avoir plein de pièces. Ensuite, on les revend à quelqu'un via PayPal. Et voilà ! De l'argent de retour dans nos poches :)",0
737,"Ils le font dans de nombreux endroits. Seuls les hôpitaux et les établissements médicaux sont sûrs.",0
738,"Envie de rencontrer des personnes qui attendent de la visite ? Envoyez simplement votre NOM et votre ÂGE par SMS pour vous inscrire ! Rejoignez la communauté (150 p/SMS).",1
739,"Et puis, je l'ai un peu ignoré à deux reprises ces derniers temps, donc je préfère ne pas lui envoyer de SMS à l'improviste pour lui demander de l'herbe.",0
740,"J'ai envoyé mes résultats à SOPHAS et j'ai dû faire une demande d'admission complémentaire auprès de quelques écoles. Je pense que si vous envisagez de postuler, renseignez-vous aussi sur les coûts. Contactez Joke Ogunrinde, son école est l'une des moins chères.",0
741,"J'ai hâte de te voir ! Les photos t'ont-elles été utiles ? :)",0
742,"Votre solde est actuellement de 500 livres sterling. Pour maximiser votre dépôt, envoyez GO au 86688 (seulement 150 pence/message). Carte de crédit : 08718720201. Boîte postale 114/14 TCR/W1",1
743,"Salut, j'ai déjà réservé le KB pour samedi... Quels autres cours avons-nous prévus ? Garde ta soirée de samedi libre, on doit se rencontrer et confirmer notre hébergement.",0
744,"Vérifie dans ton cher dictionnaire MS",0
745,"C'est à cette heure-là que vous voulez que je vienne ?",0
746,"Super, préviens-moi quand tu seras dans les parages.",0
747,"Shb b ok lor... Merci...",0
748,"Belle vérité contre la gravité… Lisez attentivement : « Notre cœur est léger quand quelqu’un s’y trouve… Mais il est très lourd quand quelqu’un le quitte… » BONNE NUIT",0
749,"N'oubliez pas non plus de récupérer la gamelle de Dobby dans votre voiture.",0
750,"Des histoires salaces et des filles qui vous attendent",1
751,"Désolée, je viens de voir ton message... Pauvre chérie... Mais ce n'est que pour une nuit... Demain, tu auras une chambre toute neuve pour dormir...",0
752,"L'amour n'est pas une décision, c'est un sentiment. Si nous pouvions choisir qui aimer, la vie serait certes plus simple, mais aussi moins magique.",0
753,"Eh bien, apparemment il a pris sa retraite",0
754,"Mon code guichet est [code guichet] et mon numéro de compte est [numéro de compte]. Ma banque est NatWest. Pouvez-vous me confirmer que j'ai bien envoyé ce message à la bonne personne ?",0
755,"Où @",0
756,"Tu es sûr(e) de ne pas pouvoir prendre de congés maladie ?",0
